DM,100,10,100,0.01072200000000001,0.3336850000000001
DM,100,10,100,0.01129800000000003,0.14815200000000006
DM,100,10,100,0.010695999999999928,0.15439000000000003
DM,100,10,100,0.01065499999999997,0.14821700000000004
DM,100,10,100,0.010666999999999982,0.14724800000000005
DM,100,10,100,0.01068200000000008,0.15394300000000016
DM,100,10,100,0.01063499999999995,0.155184
DM,100,10,100,0.01064200000000004,0.14993200000000018
DM,100,10,100,0.008409,0.15022599999999997
DM,100,10,100,0.0006730000000000347,0.15245299999999995
DM,100,10,100,0.0006700000000000594,0.14685000000000015
DM,100,10,100,0.0006709999999999772,0.1480269999999999
DM,100,10,100,0.0006699999999999484,0.15090799999999982
DM,100,10,100,0.0006709999999999772,0.151246
DM,100,10,100,0.0006789999999999852,0.14773899999999962
DM,100,10,100,0.0010350000000000081,0.1509290000000001
DM,100,10,100,0.0007310000000000372,0.14718799999999987
DM,100,10,100,0.0007310000000000372,0.15341799999999983
DM,100,10,100,0.0007289999999999797,0.14791700000000008
DM,100,10,100,0.0007340000000000124,0.15204800000000018
BLM,100,10,100,0.0007989999999997721,0.10456399999999988
BLM,100,10,100,0.0007850000000000357,0.10507199999999983
BLM,100,10,100,0.0007839999999994518,0.10693800000000042
BLM,100,10,100,0.0007830000000002002,0.10618399999999983
BLM,100,10,100,0.0008220000000003225,0.1042380000000005
BLM,100,10,100,0.0007819999999991722,0.10647699999999993
BLM,100,10,100,0.00078400000000034,0.10793500000000034
BLM,100,10,100,0.0007809999999999206,0.10874099999999931
BLM,100,10,100,0.0007919999999996818,0.10610099999999978
BLM,100,10,100,0.0007859999999997314,0.10410300000000028
BLM,100,10,100,0.0007809999999999206,0.1117670000000004
BLM,100,10,100,0.0007820000000000604,0.10888100000000023
BLM,100,10,100,0.0009649999999998826,0.10996000000000006
BLM,100,10,100,0.000980000000000203,0.10917000000000066
BLM,100,10,100,0.0007830000000002002,0.10478400000000043
BLM,100,10,100,0.0007809999999999206,0.10821100000000072
BLM,100,10,100,0.0007799999999997809,0.10619500000000048
BLM,100,10,100,0.0007809999999999206,0.10593500000000056
BLM,100,10,100,0.0008169999999996236,0.10706700000000069
BLM,100,10,100,0.0008180000000006515,0.10573700000000041
GDM,100,10,100,0.009331999999999674,0.43172799999999967
GDM,100,10,100,0.009865000000000457,0.12769800000000053
GDM,100,10,100,0.009358000000000644,0.12525100000000045
GDM,100,10,100,0.009952000000000183,0.12342399999999998
GDM,100,10,100,0.00929100000000016,0.12342100000000045
GDM,100,10,100,0.009216000000000335,0.12781100000000034
GDM,100,10,100,0.009371999999999936,0.12313899999999922
GDM,100,10,100,0.009251000000000786,0.12345700000000015
GDM,100,10,100,0.009268000000000498,0.12379599999999957
GDM,100,10,100,0.009182000000000023,0.1249829999999994
GDM,100,10,100,0.009231999999999907,0.12318599999999957
GDM,100,10,100,0.009164000000000172,0.12669700000000006
GDM,100,10,100,0.009401999999999688,0.12505599999999895
GDM,100,10,100,0.009195000000000064,0.1301249999999996
GDM,100,10,100,0.009173999999999793,0.1272410000000015
GDM,100,10,100,0.009191000000000393,0.12385599999999997
GDM,100,10,100,0.009180000000000632,0.12498399999999954
GDM,100,10,100,0.010247999999999813,0.12848400000000026
GDM,100,10,100,0.010003999999999458,0.12941400000000058
GDM,100,10,100,0.010004000000000346,0.12683
DM,100,60,100,0.0033100000000008123,0.26164699999999996
DM,100,60,100,0.003294999999999604,0.1108740000000008
DM,100,60,100,0.0033609999999999474,0.10850600000000021
DM,100,60,100,0.00328800000000129,0.10867900000000041
DM,100,60,100,0.0032969999999998834,0.10715199999999925
DM,100,60,100,0.003322999999999965,0.10573300000000074
DM,100,60,100,0.0034130000000001104,0.10647600000000068
DM,100,60,100,0.0034609999999997143,0.10668399999999956
DM,100,60,100,0.0033209999999996853,0.1088679999999993
DM,100,60,100,0.0033620000000009753,0.10496800000000128
DM,100,60,100,0.003287000000000262,0.10752300000000048
DM,100,60,100,0.0032890000000005415,0.10509700000000066
DM,100,60,100,0.0033250000000002444,0.10509600000000141
DM,100,60,100,0.0033089999999997843,0.10744000000000042
DM,100,60,100,0.0032960000000006318,0.10567399999999871
DM,100,60,100,0.0032890000000005415,0.10639899999999969
DM,100,60,100,0.0032860000000010103,0.11008900000000033
DM,100,60,100,0.0033220000000007133,0.10789199999999965
DM,100,60,100,0.003287000000000262,0.10806100000000107
