blm_imbalanced_45_50_158_20_2,0.107917420668651
multinom_balanced_80_525_158_52_1,0.145150997362124
blm_balanced_10_762_86_2_2,0.176646014064784
multinom_balanced_115_525_300_52_5,0.142048228682188
multinom_imbalanced_80_762_15_70_2,0.142501499203706
blm_balanced_45_288_229_152_5,0.147332001776844
multinom_imbalanced_10_288_300_170_5,0.143828459368708
multinom_balanced_80_288_15_102_5,0.138636453867253
blm_imbalanced_150_525_300_220_3,0.141983396655807
multinom_balanced_10_50_86_202_3,0.0976140289312743
multinom_imbalanced_150_525_86_120_4,0.142271840571024
blm_balanced_10_762_229_202_4,0.175858337132036
blm_imbalanced_10_762_300_70_1,0.174597900752102
blm_imbalanced_80_762_86_170_3,0.145111642631128
multinom_imbalanced_115_1000_158_20_1,0.143196291227653
blm_balanced_115_525_300_152_1,0.137610822319
multinom_balanced_115_525_86_152_3,0.139129986456802
multinom_imbalanced_45_288_158_70_1,0.145761291812071
multinom_balanced_150_762_15_152_1,0.142771009936334
multinom_imbalanced_45_288_300_220_2,0.146591377873751
blm_balanced_80_525_158_2_1,0.145150997362124
blm_balanced_80_50_300_52_5,0.106682793089117
blm_balanced_45_288_15_2_1,0.14530463197908
multinom_balanced_45_762_15_2_3,0.159021169257419
blm_balanced_150_1000_158_152_3,0.14230844740492
multinom_balanced_150_288_86_152_1,0.131524099694058
multinom_imbalanced_115_1000_229_20_2,0.138355641200509
blm_imbalanced_10_762_300_20_4,0.175529769616108
multinom_balanced_150_525_86_152_3,0.143227721337097
multinom_imbalanced_45_50_86_70_5,0.104952433534768
multinom_balanced_150_762_300_2_4,0.136371462200844
multinom_imbalanced_10_525_229_20_2,0.16238648545419
multinom_balanced_115_525_86_52_3,0.139129986456802
blm_imbalanced_115_525_229_120_2,0.141351403896073
blm_balanced_80_1000_86_102_5,0.145975737440307
multinom_balanced_150_525_86_102_3,0.143227721337097
multinom_imbalanced_10_762_86_120_1,0.174510952798621
blm_balanced_115_288_158_102_4,0.138839448450107
multinom_balanced_10_288_15_152_4,0.142501226258725
multinom_imbalanced_10_50_229_170_2,0.0993046571262612
blm_balanced_45_50_158_102_3,0.101947148312196
blm_balanced_80_50_300_202_4,0.100389835628701
blm_imbalanced_115_762_15_220_1,0.140094220859088
multinom_imbalanced_45_288_229_70_1,0.143229322729344
multinom_balanced_80_288_229_2_2,0.131667727351092
multinom_imbalanced_10_288_229_120_2,0.14360756849534
blm_balanced_150_1000_15_2_4,0.143219434271204
multinom_imbalanced_115_525_15_170_4,0.139490934957639
multinom_balanced_80_1000_86_2_4,0.145603989994789
blm_imbalanced_80_525_15_70_4,0.144448527930026
multinom_imbalanced_115_1000_15_70_2,0.141327931552208
blm_balanced_80_288_158_152_1,0.138077446268894
blm_balanced_45_762_86_152_3,0.15808241767705
blm_imbalanced_115_50_15_220_3,0.10259104092151
blm_imbalanced_150_525_300_70_4,0.132929443383829
blm_balanced_10_288_229_102_2,0.14360756849534
blm_imbalanced_115_525_158_20_3,0.139526682652308
blm_balanced_115_762_229_102_5,0.141126593345181
blm_imbalanced_45_288_229_120_3,0.144860015402568
blm_balanced_150_525_229_102_1,0.134509535335145
multinom_balanced_150_1000_158_102_4,0.141785402975738
blm_imbalanced_45_50_229_120_3,0.10962293283033
blm_balanced_150_50_86_102_1,0.103725536313441
