r8,DM,sklar,None,grain,41,1283,18.874466260895133
r8,DM,sklar,None,trade,251,3079,35.440211256965995
r8,DM,sklar,None,ship,108,1954,14.654101285152137
r8,DM,sklar,None,money-fx,206,2368,36.96910333726555
r8,DM,sklar,None,acq,1596,7853,88.54085046704859
r8,DM,sklar,None,interest,190,1758,34.9654929600656
r8,DM,vectorized,empirical,crude,253,3142,27.78736411128193
r8,DM,vectorized,empirical,earn,2840,7722,182.04443637654185
r8,DM,vectorized,empirical,grain,41,1283,3.1807221844792366
r8,DM,vectorized,empirical,trade,251,3079,32.61332926899195
r8,DM,vectorized,empirical,ship,108,1954,6.0914743933826685
r8,DM,vectorized,empirical,money-fx,206,2368,19.771369887515903
r8,DM,vectorized,empirical,acq,1596,7853,102.2407745514065
r8,DM,vectorized,empirical,interest,190,1758,16.71340997237712
r8,DM,approximate,empirical,crude,253,3142,24.673003105446696
r8,DM,approximate,empirical,earn,2840,7722,245.08522774558514
r8,DM,approximate,empirical,grain,41,1283,4.921714847907424
r8,DM,approximate,empirical,trade,251,3079,31.865450017154217
r8,DM,approximate,empirical,ship,108,1954,8.470663545653224
r8,DM,approximate,empirical,money-fx,206,2368,23.08869018126279
r8,DM,approximate,empirical,acq,1596,7853,123.78804160375148
r8,DM,approximate,empirical,interest,190,1758,10.54298456106335
r8,DM,sklar,empirical,crude,253,3142,31.744423610158265
r8,DM,sklar,empirical,earn,2840,7722,60.74333799164742
r8,DM,sklar,empirical,grain,41,1283,15.735730528831482
r8,DM,sklar,empirical,trade,251,3079,34.36190572939813
r8,DM,sklar,empirical,ship,108,1954,13.992303011007607
r8,DM,sklar,empirical,money-fx,206,2368,33.787133193574846
r8,DM,sklar,empirical,acq,1596,7853,61.462175181135535
r8,DM,sklar,empirical,interest,190,1758,33.14565395191312
r8,DM,vectorized,aposteriori,crude,253,3142,25.75139754731208
r8,DM,vectorized,aposteriori,earn,2840,7722,173.52671309094876
r8,DM,vectorized,aposteriori,grain,41,1283,4.687109651044011
r8,DM,vectorized,aposteriori,trade,251,3079,30.552292787469923
r8,DM,vectorized,aposteriori,ship,108,1954,9.119212608784437
r8,DM,vectorized,aposteriori,money-fx,206,2368,20.82248831819743
r8,DM,vectorized,aposteriori,acq,1596,7853,115.34453964512795
r8,DM,vectorized,aposteriori,interest,190,1758,16.754065196029842
r8,DM,approximate,aposteriori,crude,253,3142,19.586199243552983
r8,DM,approximate,aposteriori,earn,2840,7722,223.4078931780532
r8,DM,approximate,aposteriori,grain,41,1283,4.487931556999683
r8,DM,approximate,aposteriori,trade,251,3079,27.637102846987545
r8,DM,approximate,aposteriori,ship,108,1954,8.699570475146174
r8,DM,approximate,aposteriori,money-fx,206,2368,22.928756068460643
r8,DM,approximate,aposteriori,acq,1596,7853,126.30630374047905
r8,DM,approximate,aposteriori,interest,190,1758,10.484654360450804
r8,DM,sklar,aposteriori,crude,253,3142,44.3364912411198
r8,DM,sklar,aposteriori,earn,2840,7722,71.01494019664824
r8,DM,sklar,aposteriori,grain,41,1283,22.062096648849547
r8,DM,sklar,aposteriori,trade,251,3079,34.75345428287983
r8,DM,sklar,aposteriori,ship,108,1954,22.350812911987305
r8,DM,sklar,aposteriori,money-fx,206,2368,39.25166170205921
r8,DM,sklar,aposteriori,acq,1596,7853,69.17325395904481
r8,DM,sklar,aposteriori,interest,190,1758,29.472705009393394
r8,BLM,vectorized,None,crude,253,3142,26.762073609046638
r8,BLM,vectorized,None,earn,2840,7722,194.7571871029213
r8,BLM,vectorized,None,grain,41,1283,5.800905903801322
r8,BLM,vectorized,None,trade,251,3079,29.38606799673289
r8,BLM,vectorized,None,ship,108,1954,14.090238989330828
r8,BLM,vectorized,None,money-fx,206,2368,18.408549384213984
r8,BLM,vectorized,None,acq,1596,7853,201.06380397826433
r8,BLM,vectorized,None,interest,190,1758,18.331343186087906
r8,BLM,approximate,None,crude,253,3142,33.520188035443425
r8,BLM,approximate,None,earn,2840,7722,265.21468881797045
r8,BLM,approximate,None,grain,41,1283,5.107588725164533
r8,BLM,approximate,None,trade,251,3079,23.97607224714011
r8,BLM,approximate,None,ship,108,1954,9.90319059882313
r8,BLM,approximate,None,money-fx,206,2368,14.343068201094866
r8,BLM,approximate,None,acq,1596,7853,147.399708237499
r8,BLM,approximate,None,interest,190,1758,15.686419502831995
r8,BLM,sklar,None,crude,253,3142,39.089730315841734
r8,BLM,sklar,None,earn,2840,7722,87.8533242251724
r8,BLM,sklar,None,grain,41,1283,19.907602383755147
r8,BLM,sklar,None,trade,251,3079,57.15854401141405
r8,BLM,sklar,None,ship,108,1954,26.674895373173058
r8,BLM,sklar,None,money-fx,206,2368,43.68967688269913
r8,BLM,sklar,None,acq,1596,7853,111.99025404360145
r8,BLM,sklar,None,interest,190,1758,36.40493054501712
r8,BLM,vectorized,empirical,crude,253,3142,34.55975535046309
r8,BLM,vectorized,empirical,earn,2840,7722,182.83207318838686
r8,BLM,vectorized,empirical,grain,41,1283,5.820466491393745
r8,BLM,vectorized,empirical,trade,251,3079,35.66246978379786
r8,BLM,vectorized,empirical,ship,108,1954,10.209394846111536
r8,BLM,vectorized,empirical,money-fx,206,2368,19.918559411540627
r8,BLM,vectorized,empirical,acq,1596,7853,161.64808888733387
r8,BLM,vectorized,empirical,interest,190,1758,12.278280838392675
r8,BLM,approximate,empirical,crude,253,3142,25.537863414734602
r8,BLM,approximate,empirical,earn,2840,7722,305.33353140670806
r8,BLM,approximate,empirical,grain,41,1283,4.814811632037163
r8,BLM,approximate,empirical,trade,251,3079,27.520465646870434
r8,BLM,approximate,empirical,ship,108,1954,13.302965770475566
r8,BLM,approximate,empirical,money-fx,206,2368,15.65562494378537
r8,BLM,approximate,empirical,acq,1596,7853,151.15065634902567
r8,BLM,approximate,empirical,interest,190,1758,17.605247309431434
r8,BLM,sklar,empirical,crude,253,3142,49.21087352652103
r8,BLM,sklar,empirical,earn,2840,7722,76.49564747791737
r8,BLM,sklar,empirical,grain,41,1283,22.49644762557
r8,BLM,sklar,empirical,trade,251,3079,47.54254255536944
r8,BLM,sklar,empirical,ship,108,1954,27.6234579551965
r8,BLM,sklar,empirical,money-fx,206,2368,43.658408424817026
r8,BLM,sklar,empirical,acq,1596,7853,95.68964904267341
r8,BLM,sklar,empirical,interest,190,1758,26.739425723440945
r8,BLM,vectorized,aposteriori,crude,253,3142,29.43998084962368
r8,BLM,vectorized,aposteriori,earn,2840,7722,282.64822056517005
r8,BLM,vectorized,aposteriori,grain,41,1283,4.852738848887384
r8,BLM,vectorized,aposteriori,trade,251,3079,27.14506635442376
r8,BLM,vectorized,aposteriori,ship,108,1954,8.70446981023997
r8,BLM,vectorized,aposteriori,money-fx,206,2368,14.977376845665276
r8,BLM,vectorized,aposteriori,acq,1596,7853,168.66329976450652
r8,BLM,vectorized,aposteriori,interest,190,1758,17.95674434583634
r8,BLM,approximate,aposteriori,crude,253,3142,20.70126367174089
r8,BLM,approximate,aposteriori,earn,2840,7722,244.64062291383743
r8,BLM,approximate,aposteriori,grain,41,1283,5.4604459861293435
r8,BLM,approximate,aposteriori,trade,251,3079,27.96342045161873
r8,BLM,approximate,aposteriori,ship,108,1954,13.103275388479233
r8,BLM,approximate,aposteriori,money-fx,206,2368,26.332665753550828
r8,BLM,approximate,aposteriori,acq,1596,7853,178.9587833378464
r8,BLM,approximate,aposteriori,interest,190,1758,17.55266096908599
r8,BLM,sklar,aposteriori,crude,253,3142,55.23027232196182
r8,BLM,sklar,aposteriori,earn,2840,7722,80.34155648667365
r8,BLM,sklar,aposteriori,grain,41,1283,17.69516333192587
r8,BLM,sklar,aposteriori,trade,251,3079,68.34496305231005
r8,BLM,sklar,aposteriori,ship,108,1954,21.084359648637474
r8,BLM,sklar,aposteriori,money-fx,206,2368,30.00358368176967
r8,BLM,sklar,aposteriori,acq,1596,7853,102.69284178037196
r8,BLM,sklar,aposteriori,interest,190,1758,26.15609003044665
cade,DM,vectorized,None,03_lazer,3698,39940,2716.1825804533437
cade,DM,vectorized,None,07_internet,1585,21374,923.1900274660438
cade,DM,vectorized,None,12_compras_on_line,423,7877,61.855718959122896
cade,DM,vectorized,None,10_noticias,701,16606,316.693128422834
cade,DM,vectorized,None,06_educacao,1912,25740,1377.901945648715
cade,DM,vectorized,None,09_esportes,1277,18386,629.1013585850596
cade,DM,vectorized,None,04_informatica,2983,30846,2157.6344733079895
cade,DM,vectorized,None,08_cultura,1494,34369,1923.0015480900183
cade,DM,vectorized,None,05_saude,2118,28675,1644.4501330954954
cade,DM,vectorized,None,11_ciencias,569,15502,232.30443012714386
cade,DM,vectorized,None,01_servicos,5627,39529,3266.084988896735
cade,DM,vectorized,None,02_sociedade,4935,71387,4410.975712532178
cade,DM,approximate,None,03_lazer,3698,39940,2634.896367408335
cade,DM,approximate,None,07_internet,1585,21374,943.8611029302701
cade,DM,approximate,None,12_compras_on_line,423,7877,71.72887620143592
cade,DM,approximate,None,10_noticias,701,16606,333.06841614469886
cade,DM,approximate,None,06_educacao,1912,25740,1398.5926075978205
cade,DM,approximate,None,09_esportes,1277,18386,581.445920179598
cade,DM,approximate,None,04_informatica,2983,30846,2097.1732311528176
cade,DM,approximate,None,08_cultura,1494,34369,1381.7214948181063
cade,DM,approximate,None,05_saude,2118,28675,1684.431216285564
cade,DM,approximate,None,11_ciencias,569,15502,229.84189219307154
cade,DM,approximate,None,01_servicos,5627,39529,3204.302228943445
cade,DM,approximate,None,02_sociedade,4935,71387,3940.4932473460212
cade,DM,sklar,None,03_lazer,3698,39940,16497.493615729734
cade,DM,sklar,None,07_internet,1585,21374,14411.817492109723
cade,DM,sklar,None,12_compras_on_line,423,7877,698.7707160776481
cade,DM,sklar,None,10_noticias,701,16606,3825.7113143298775
cade,DM,sklar,None,06_educacao,1912,25740,9615.853454440832
cade,DM,sklar,None,09_esportes,1277,18386,2973.4818642800674
cade,DM,sklar,None,04_informatica,2983,30846,21020.035123693757
cade,DM,sklar,None,08_cultura,1494,34369,16662.981648934074
cade,DM,sklar,None,05_saude,2118,28675,11203.46267545782
cade,DM,sklar,None,11_ciencias,569,15502,2537.1330743627623
cade,DM,sklar,None,01_servicos,5627,39529,16463.601418775506
cade,DM,sklar,None,02_sociedade,4935,71387,33511.646632473916
cade,DM,vectorized,empirical,03_lazer,3698,39940,2857.40402217675
cade,DM,vectorized,empirical,07_internet,1585,21374,973.5911267613992
cade,DM,vectorized,empirical,12_compras_on_line,423,7877,72.13410520739853
cade,DM,vectorized,empirical,10_noticias,701,16606,324.6276552481577
cade,DM,vectorized,empirical,06_educacao,1912,25740,1460.8229263145477
cade,DM,vectorized,empirical,09_esportes,1277,18386,616.1225180448964
cade,DM,vectorized,empirical,04_informatica,2983,30846,2257.9038765262812
cade,DM,vectorized,empirical,08_cultura,1494,34369,1973.347945438698
cade,DM,vectorized,empirical,05_saude,2118,28675,1821.138890268281
cade,DM,vectorized,empirical,11_ciencias,569,15502,276.8835266409442
cade,DM,vectorized,empirical,01_servicos,5627,39529,3292.2995467130095
cade,DM,vectorized,empirical,02_sociedade,4935,71387,4624.423954980448
cade,DM,approximate,empirical,03_lazer,3698,39940,2627.473328702152
cade,DM,approximate,empirical,07_internet,1585,21374,974.7093736017123
cade,DM,approximate,empirical,12_compras_on_line,423,7877,70.18399826437235
cade,DM,approximate,empirical,10_noticias,701,16606,338.31070407573134
cade,DM,approximate,empirical,06_educacao,1912,25740,1440.9667844967917
cade,DM,approximate,empirical,09_esportes,1277,18386,632.7537673963234
cade,DM,approximate,empirical,04_informatica,2983,30846,1977.460668394342
cade,DM,approximate,empirical,08_cultura,1494,34369,1406.713048714213
cade,DM,approximate,empirical,05_saude,2118,28675,1698.2145785866305
cade,DM,approximate,empirical,11_ciencias,569,15502,245.32301940768957
cade,DM,approximate,empirical,01_servicos,5627,39529,3219.7016826840118
cade,DM,approximate,empirical,02_sociedade,4935,71387,3871.700823080726
cade,DM,sklar,empirical,03_lazer,3698,39940,8147.519228086807
cade,DM,sklar,empirical,07_internet,1585,21374,7118.0718793859705
cade,DM,sklar,empirical,12_compras_on_line,423,7877,311.168680309318
cade,DM,sklar,empirical,10_noticias,701,16606,1683.8775170100853
cade,DM,sklar,empirical,06_educacao,1912,25740,4428.213444755413
cade,DM,sklar,empirical,09_esportes,1277,18386,1316.7113739205524
cade,DM,sklar,empirical,04_informatica,2983,30846,11889.30800510943
cade,DM,sklar,empirical,08_cultura,1494,34369,8270.434365649708
cade,DM,sklar,empirical,05_saude,2118,28675,5206.742564149201
cade,DM,sklar,empirical,11_ciencias,569,15502,1138.516131020151
cade,DM,sklar,empirical,01_servicos,5627,39529,8525.666549133137
cade,DM,sklar,empirical,02_sociedade,4935,71387,20368.03306897916
cade,DM,vectorized,aposteriori,03_lazer,3698,39940,998.6281710611656
cade,DM,vectorized,aposteriori,07_internet,1585,21374,263.00486289709806
cade,DM,vectorized,aposteriori,12_compras_on_line,423,7877,31.82712194044143
cade,DM,vectorized,aposteriori,10_noticias,701,16606,100.38206420652568
cade,DM,vectorized,aposteriori,06_educacao,1912,25740,367.6294635767117
cade,DM,vectorized,aposteriori,09_esportes,1277,18386,180.8864647038281
cade,DM,vectorized,aposteriori,04_informatica,2983,30846,631.283907584846
cade,DM,vectorized,aposteriori,08_cultura,1494,34369,406.69047749228776
cade,DM,vectorized,aposteriori,05_saude,2118,28675,435.5292681520805
cade,DM,vectorized,aposteriori,11_ciencias,569,15502,81.23058498743922
cade,DM,vectorized,aposteriori,01_servicos,5627,39529,1398.2353867013007
cade,DM,vectorized,aposteriori,02_sociedade,4935,71387,2313.256565125659
cade,DM,approximate,aposteriori,03_lazer,3698,39940,995.4732687715441
cade,DM,approximate,aposteriori,07_internet,1585,21374,255.60411324817687
cade,DM,approximate,aposteriori,12_compras_on_line,423,7877,30.591869024559855
cade,DM,approximate,aposteriori,10_noticias,701,16606,98.51225337292999
cade,DM,approximate,aposteriori,06_educacao,1912,25740,355.8249333705753
cade,DM,approximate,aposteriori,09_esportes,1277,18386,179.27364235557616
cade,DM,approximate,aposteriori,04_informatica,2983,30846,625.9628267968073
cade,DM,approximate,aposteriori,08_cultura,1494,34369,261.8738973690197
cade,DM,approximate,aposteriori,05_saude,2118,28675,426.28140575345606
cade,DM,approximate,aposteriori,11_ciencias,569,15502,77.56392937712371
cade,DM,approximate,aposteriori,01_servicos,5627,39529,1408.890853500925
cade,DM,approximate,aposteriori,02_sociedade,4935,71387,2092.8915547374636
cade,DM,sklar,aposteriori,03_lazer,3698,39940,7986.919682683423
cade,DM,sklar,aposteriori,07_internet,1585,21374,7102.344306294806
cade,DM,sklar,aposteriori,12_compras_on_line,423,7877,310.7658295016736
cade,DM,sklar,aposteriori,10_noticias,701,16606,1663.35352733545
cade,DM,sklar,aposteriori,06_educacao,1912,25740,4305.721988230012
cade,DM,sklar,aposteriori,09_esportes,1277,18386,1294.2882543690503
cade,DM,sklar,aposteriori,04_informatica,2983,30846,11570.4873998072
cade,DM,sklar,aposteriori,08_cultura,1494,34369,8135.783172317781
cade,DM,sklar,aposteriori,05_saude,2118,28675,5152.965443949215
cade,DM,sklar,aposteriori,11_ciencias,569,15502,1116.4393690936267
cade,DM,sklar,aposteriori,01_servicos,5627,39529,8089.019917846657
cade,DM,sklar,aposteriori,02_sociedade,4935,71387,19748.30375342816
cade,BLM,vectorized,None,03_lazer,3698,39940,1033.228544889018
cade,BLM,vectorized,None,07_internet,1585,21374,272.92966955993325
cade,BLM,vectorized,None,12_compras_on_line,423,7877,34.0648380946368
cade,BLM,vectorized,None,10_noticias,701,16606,105.38150087930262
cade,BLM,vectorized,None,06_educacao,1912,25740,372.76755915861577
cade,BLM,vectorized,None,09_esportes,1277,18386,191.34457858186215
cade,BLM,vectorized,None,04_informatica,2983,30846,656.2706565205008
cade,BLM,vectorized,None,08_cultura,1494,34369,423.26766285393387
cade,BLM,vectorized,None,05_saude,2118,28675,455.88363822642714
cade,BLM,vectorized,None,11_ciencias,569,15502,84.34415265265852
cade,BLM,vectorized,None,01_servicos,5627,39529,1461.035491223447
cade,BLM,vectorized,None,02_sociedade,4935,71387,2353.7994155725464
cade,BLM,approximate,None,03_lazer,3698,39940,1023.9162693973631
cade,BLM,approximate,None,07_internet,1585,21374,265.1506339982152
cade,BLM,approximate,None,12_compras_on_line,423,7877,32.87221668288112
cade,BLM,approximate,None,10_noticias,701,16606,102.93363271094859
cade,BLM,approximate,None,06_educacao,1912,25740,368.929041987285
cade,BLM,approximate,None,09_esportes,1277,18386,186.45034934859723
cade,BLM,approximate,None,04_informatica,2983,30846,646.1201934348792
cade,BLM,approximate,None,08_cultura,1494,34369,413.3139613484964
cade,BLM,approximate,None,05_saude,2118,28675,441.2625551838428
cade,BLM,approximate,None,11_ciencias,569,15502,83.96210909821093
cade,BLM,approximate,None,01_servicos,5627,39529,1444.7483474966139
cade,BLM,approximate,None,02_sociedade,4935,71387,2335.567233145237
cade,BLM,sklar,None,03_lazer,3698,39940,8053.395159129053
cade,BLM,sklar,None,07_internet,1585,21374,7086.663067115471
cade,BLM,sklar,None,12_compras_on_line,423,7877,316.48910697363317
cade,BLM,sklar,None,10_noticias,701,16606,1632.4150297613814
cade,BLM,sklar,None,06_educacao,1912,25740,4270.971555288881
cade,BLM,sklar,None,09_esportes,1277,18386,1262.8722129520029
cade,BLM,sklar,None,04_informatica,2983,30846,11564.502131637186
cade,BLM,sklar,None,08_cultura,1494,34369,8279.534029066563
cade,BLM,sklar,None,05_saude,2118,28675,5204.7530113058165
cade,BLM,sklar,None,11_ciencias,569,15502,1128.9116844013333
cade,BLM,sklar,None,01_servicos,5627,39529,8210.028265220113
cade,BLM,sklar,None,02_sociedade,4935,71387,19858.292493210174
cade,BLM,vectorized,empirical,03_lazer,3698,39940,1030.667696272023
cade,BLM,vectorized,empirical,07_internet,1585,21374,272.15715599246323
cade,BLM,vectorized,empirical,12_compras_on_line,423,7877,33.48437712714076
cade,BLM,vectorized,empirical,10_noticias,701,16606,105.80347350612283
cade,BLM,vectorized,empirical,06_educacao,1912,25740,369.4373813411221
cade,BLM,vectorized,empirical,09_esportes,1277,18386,191.33004003576934
cade,BLM,vectorized,empirical,04_informatica,2983,30846,652.8999915635213
cade,BLM,vectorized,empirical,08_cultura,1494,34369,417.98731628619134
cade,BLM,vectorized,empirical,05_saude,2118,28675,448.00523871649057
cade,BLM,vectorized,empirical,11_ciencias,569,15502,84.84466225188226
cade,BLM,vectorized,empirical,01_servicos,5627,39529,1437.1712004002184
cade,BLM,vectorized,empirical,02_sociedade,4935,71387,2364.18104285188
cade,BLM,approximate,empirical,03_lazer,3698,39940,1043.5588225433603
cade,BLM,approximate,empirical,07_internet,1585,21374,266.1016502045095
cade,BLM,approximate,empirical,12_compras_on_line,423,7877,32.497768415138125
cade,BLM,approximate,empirical,10_noticias,701,16606,102.52246352378279
cade,BLM,approximate,empirical,06_educacao,1912,25740,373.9987485324964
cade,BLM,approximate,empirical,09_esportes,1277,18386,187.90984416007996
cade,BLM,approximate,empirical,04_informatica,2983,30846,653.9533210732043
cade,BLM,approximate,empirical,08_cultura,1494,34369,417.3425767403096
cade,BLM,approximate,empirical,05_saude,2118,28675,447.303696885705
cade,BLM,approximate,empirical,11_ciencias,569,15502,83.17879864573479
cade,BLM,approximate,empirical,01_servicos,5627,39529,1444.7281393446028
cade,BLM,approximate,empirical,02_sociedade,4935,71387,2333.902380255051
cade,BLM,sklar,empirical,03_lazer,3698,39940,8015.062555780634
cade,BLM,sklar,empirical,07_internet,1585,21374,7128.409197243862
cade,BLM,sklar,empirical,12_compras_on_line,423,7877,317.5759829832241
cade,BLM,sklar,empirical,10_noticias,701,16606,1643.6506654601544
cade,BLM,sklar,empirical,06_educacao,1912,25740,4314.1631751982495
cade,BLM,sklar,empirical,09_esportes,1277,18386,1259.028381398879
cade,BLM,sklar,empirical,04_informatica,2983,30846,11497.352548261173
cade,BLM,sklar,empirical,08_cultura,1494,34369,8221.419945805334
cade,BLM,sklar,empirical,05_saude,2118,28675,5207.909988720901
cade,BLM,sklar,empirical,11_ciencias,569,15502,1137.2084980644286
cade,BLM,sklar,empirical,01_servicos,5627,39529,8208.353783320636
cade,BLM,sklar,empirical,02_sociedade,4935,71387,19824.724040706642
cade,BLM,vectorized,aposteriori,03_lazer,3698,39940,1033.022225856781
cade,BLM,vectorized,aposteriori,07_internet,1585,21374,270.6493522301316
cade,BLM,vectorized,aposteriori,12_compras_on_line,423,7877,33.674120345152915
cade,BLM,vectorized,aposteriori,10_noticias,701,16606,104.30594468396157
cade,BLM,vectorized,aposteriori,06_educacao,1912,25740,375.9444419685751
cade,BLM,vectorized,aposteriori,09_esportes,1277,18386,191.8429657816887
cade,BLM,vectorized,aposteriori,04_informatica,2983,30846,665.0783459097147
cade,BLM,vectorized,aposteriori,08_cultura,1494,34369,421.5528536727652
cade,BLM,vectorized,aposteriori,05_saude,2118,28675,455.0061964644119
cade,BLM,vectorized,aposteriori,11_ciencias,569,15502,84.14690590463579
cade,BLM,vectorized,aposteriori,01_servicos,5627,39529,1460.713013398461
cade,BLM,vectorized,aposteriori,02_sociedade,4935,71387,2359.6210387367755
cade,BLM,approximate,aposteriori,03_lazer,3698,39940,1028.2664105352014
cade,BLM,approximate,aposteriori,07_internet,1585,21374,266.28645050525665
cade,BLM,approximate,aposteriori,12_compras_on_line,423,7877,32.67184942495078
cade,BLM,approximate,aposteriori,10_noticias,701,16606,102.08258436433971
cade,BLM,approximate,aposteriori,06_educacao,1912,25740,369.50829311739653
cade,BLM,approximate,aposteriori,09_esportes,1277,18386,187.74483921471983
cade,BLM,approximate,aposteriori,04_informatica,2983,30846,652.0459423577413
cade,BLM,approximate,aposteriori,08_cultura,1494,34369,420.22145774401724
cade,BLM,approximate,aposteriori,05_saude,2118,28675,444.5924500655383
cade,BLM,approximate,aposteriori,11_ciencias,569,15502,81.39797646086663
cade,BLM,approximate,aposteriori,01_servicos,5627,39529,1440.403202449903
cade,BLM,approximate,aposteriori,02_sociedade,4935,71387,2341.045192406513
cade,BLM,sklar,aposteriori,03_lazer,3698,39940,8060.833899485879
cade,BLM,sklar,aposteriori,07_internet,1585,21374,7126.44796906691
