VaryObservations,DM,vectorized,20,10,100,0.008734443224966526
VaryObservations,DM,vectorized,20,10,100,0.00860507506877184
VaryObservations,DM,vectorized,20,10,100,0.008605476468801498
VaryObservations,DM,vectorized,20,10,100,0.008613258600234985
VaryObservations,DM,vectorized,20,10,100,0.008566020056605339
VaryObservations,DM,approximate,20,10,100,0.03241826128214598
VaryObservations,DM,approximate,20,10,100,0.028988872654736042
VaryObservations,DM,approximate,20,10,100,0.026969056576490402
VaryObservations,DM,approximate,20,10,100,0.02734451461583376
VaryObservations,DM,approximate,20,10,100,0.026782141998410225
VaryObservations,DM,sklar,20,10,100,0.002834583632647991
VaryObservations,DM,sklar,20,10,100,0.0027479492127895355
VaryObservations,DM,sklar,20,10,100,0.002832908183336258
VaryObservations,DM,sklar,20,10,100,0.002850797027349472
VaryObservations,DM,sklar,20,10,100,0.002786751836538315
VaryObservations,BLM,vectorized,20,10,100,0.007306781597435474
VaryObservations,BLM,vectorized,20,10,100,0.007762244902551174
VaryObservations,BLM,vectorized,20,10,100,0.00696549192070961
VaryObservations,BLM,vectorized,20,10,100,0.00687943771481514
VaryObservations,BLM,vectorized,20,10,100,0.006873489357531071
VaryObservations,BLM,approximate,20,10,100,0.009090106934309006
VaryObservations,BLM,approximate,20,10,100,0.009071444161236286
VaryObservations,BLM,approximate,20,10,100,0.009145036339759827
VaryObservations,BLM,approximate,20,10,100,0.009141753427684307
VaryObservations,BLM,approximate,20,10,100,0.009121277369558811
VaryObservations,BLM,sklar,20,10,100,0.0033689504489302635
VaryObservations,BLM,sklar,20,10,100,0.003430618904531002
VaryObservations,BLM,sklar,20,10,100,0.003398684784770012
VaryObservations,BLM,sklar,20,10,100,0.0033493516966700554
VaryObservations,BLM,sklar,20,10,100,0.003736116923391819
VaryObservations,DM,vectorized,20,210,100,0.15252954326570034
VaryObservations,DM,vectorized,20,210,100,0.11769257392734289
VaryObservations,DM,vectorized,20,210,100,0.14922806341201067
VaryObservations,DM,vectorized,20,210,100,0.16010899934917688
VaryObservations,DM,vectorized,20,210,100,0.11153824254870415
VaryObservations,DM,approximate,20,210,100,0.19887286610901356
VaryObservations,DM,approximate,20,210,100,0.18848146125674248
VaryObservations,DM,approximate,20,210,100,0.17065582051873207
VaryObservations,DM,approximate,20,210,100,0.21560301631689072
VaryObservations,DM,approximate,20,210,100,0.15093605034053326
VaryObservations,DM,sklar,20,210,100,0.0029482822865247726
VaryObservations,DM,sklar,20,210,100,0.002943575382232666
VaryObservations,DM,sklar,20,210,100,0.002909088507294655
VaryObservations,DM,sklar,20,210,100,0.002937641926109791
VaryObservations,DM,sklar,20,210,100,0.002913297154009342
VaryObservations,BLM,vectorized,20,210,100,0.20897114090621471
VaryObservations,BLM,vectorized,20,210,100,0.13982115779072046
VaryObservations,BLM,vectorized,20,210,100,0.16320837382227182
VaryObservations,BLM,vectorized,20,210,100,0.21110353339463472
VaryObservations,BLM,vectorized,20,210,100,0.2103642476722598
VaryObservations,BLM,approximate,20,210,100,0.27980479691177607
VaryObservations,BLM,approximate,20,210,100,0.2781115584075451
VaryObservations,BLM,approximate,20,210,100,0.2790986504405737
VaryObservations,BLM,approximate,20,210,100,0.2784308586269617
VaryObservations,BLM,approximate,20,210,100,0.27879467513412237
VaryObservations,BLM,sklar,20,210,100,0.00600411556661129
VaryObservations,BLM,sklar,20,210,100,0.006317769177258015
VaryObservations,BLM,sklar,20,210,100,0.006090927869081497
VaryObservations,BLM,sklar,20,210,100,0.0059587424620985985
VaryObservations,BLM,sklar,20,210,100,0.005992192775011063
VaryObservations,DM,vectorized,20,410,100,0.4456784324720502
VaryObservations,DM,vectorized,20,410,100,0.44417018350213766
VaryObservations,DM,vectorized,20,410,100,0.4433768764138222
VaryObservations,DM,vectorized,20,410,100,0.44215841963887215
VaryObservations,DM,vectorized,20,410,100,0.4427603054791689
VaryObservations,DM,approximate,20,410,100,0.6035479251295328
VaryObservations,DM,approximate,20,410,100,0.602735010907054
VaryObservations,DM,approximate,20,410,100,0.6004865150898695
VaryObservations,DM,approximate,20,410,100,0.5996276549994946
VaryObservations,DM,approximate,20,410,100,0.6009963108226657
VaryObservations,DM,sklar,20,410,100,0.005571141839027405
VaryObservations,DM,sklar,20,410,100,0.005784721113741398
VaryObservations,DM,sklar,20,410,100,0.006701525300741196
VaryObservations,DM,sklar,20,410,100,0.0066550131887197495
VaryObservations,DM,sklar,20,410,100,0.006696093827486038
VaryObservations,BLM,vectorized,20,410,100,0.5335301514714956
VaryObservations,BLM,vectorized,20,410,100,0.5320480857044458
VaryObservations,BLM,vectorized,20,410,100,0.529515533708036
VaryObservations,BLM,vectorized,20,410,100,0.5302096344530582
VaryObservations,BLM,vectorized,20,410,100,0.5292679648846388
VaryObservations,BLM,approximate,20,410,100,0.7034040512517095
VaryObservations,BLM,approximate,20,410,100,0.7049200646579266
VaryObservations,BLM,approximate,20,410,100,0.7061843238770962
VaryObservations,BLM,approximate,20,410,100,0.7015829579904675
VaryObservations,BLM,approximate,20,410,100,0.702327904291451
VaryObservations,BLM,sklar,20,410,100,0.007973330095410347
VaryObservations,BLM,sklar,20,410,100,0.006693901494145393
VaryObservations,BLM,sklar,20,410,100,0.006933415308594704
VaryObservations,BLM,sklar,20,410,100,0.008116244338452816
VaryObservations,BLM,sklar,20,410,100,0.008185000158846378
VaryObservations,DM,vectorized,20,610,100,0.6543326815590262
VaryObservations,DM,vectorized,20,610,100,0.6575215337797999
VaryObservations,DM,vectorized,20,610,100,0.6434800596907735
VaryObservations,DM,vectorized,20,610,100,0.4139096522703767
VaryObservations,DM,vectorized,20,610,100,0.32669593300670385
VaryObservations,DM,approximate,20,610,100,0.43750939797610044
VaryObservations,DM,approximate,20,610,100,0.43758817575871944
VaryObservations,DM,approximate,20,610,100,0.43934819009155035
VaryObservations,DM,approximate,20,610,100,0.43764426931738853
VaryObservations,DM,approximate,20,610,100,0.43824867345392704
VaryObservations,DM,sklar,20,610,100,0.0031732339411973953
VaryObservations,DM,sklar,20,610,100,0.0032377857714891434
VaryObservations,DM,sklar,20,610,100,0.0032288162037730217
VaryObservations,DM,sklar,20,610,100,0.003222907893359661
VaryObservations,DM,sklar,20,610,100,0.0031456612050533295
VaryObservations,BLM,vectorized,20,610,100,0.39011581148952246
VaryObservations,BLM,vectorized,20,610,100,0.3890905864536762
VaryObservations,BLM,vectorized,20,610,100,0.39075019489973783
VaryObservations,BLM,vectorized,20,610,100,0.4095458062365651
VaryObservations,BLM,vectorized,20,610,100,0.40982245933264494
VaryObservations,BLM,approximate,20,610,100,0.5338078308850527
VaryObservations,BLM,approximate,20,610,100,0.5325785642489791
VaryObservations,BLM,approximate,20,610,100,0.5335399731993675
VaryObservations,BLM,approximate,20,610,100,0.5326014813035727
VaryObservations,BLM,approximate,20,610,100,0.5326152984052896
VaryObservations,BLM,sklar,20,610,100,0.003882479853928089
VaryObservations,BLM,sklar,20,610,100,0.003844919614493847
VaryObservations,BLM,sklar,20,610,100,0.003844723105430603
VaryObservations,BLM,sklar,20,610,100,0.0038526076823472977
VaryObservations,BLM,sklar,20,610,100,0.0038397349417209625
VaryObservations,DM,vectorized,20,810,100,0.4571655774489045
VaryObservations,DM,vectorized,20,810,100,0.45696887373924255
VaryObservations,DM,vectorized,20,810,100,0.4574413560330868
VaryObservations,DM,vectorized,20,810,100,0.4582837885245681
VaryObservations,DM,vectorized,20,810,100,0.45741797611117363
VaryObservations,DM,approximate,20,810,100,0.6127949794754386
VaryObservations,DM,approximate,20,810,100,0.6109373271465302
VaryObservations,DM,approximate,20,810,100,0.6152541991323233
VaryObservations,DM,approximate,20,810,100,0.6140378853306174
VaryObservations,DM,approximate,20,810,100,0.6121546430513263
VaryObservations,DM,sklar,20,810,100,0.003140597604215145
VaryObservations,DM,sklar,20,810,100,0.003101239912211895
VaryObservations,DM,sklar,20,810,100,0.0031243721023201942
VaryObservations,DM,sklar,20,810,100,0.0031956983730196953
VaryObservations,DM,sklar,20,810,100,0.003047911450266838
VaryObservations,BLM,vectorized,20,810,100,0.5439843330532312
VaryObservations,BLM,vectorized,20,810,100,0.551158550195396
VaryObservations,BLM,vectorized,20,810,100,0.5462199738249183
VaryObservations,BLM,vectorized,20,810,100,0.545424590818584
VaryObservations,BLM,vectorized,20,810,100,0.5457655321806669
VaryObservations,BLM,approximate,20,810,100,0.7096935417503119
VaryObservations,BLM,approximate,20,810,100,0.7070866413414478
VaryObservations,BLM,approximate,20,810,100,0.7119672475382686
VaryObservations,BLM,approximate,20,810,100,0.7099304785951972
VaryObservations,BLM,approximate,20,810,100,0.7109064059332013
VaryObservations,BLM,sklar,20,810,100,0.003823823295533657
VaryObservations,BLM,sklar,20,810,100,0.0038674278184771538
VaryObservations,BLM,sklar,20,810,100,0.0038120178505778313
VaryObservations,BLM,sklar,20,810,100,0.0038164500147104263
VaryObservations,BLM,sklar,20,810,100,0.003850691020488739
VaryObservations,DM,vectorized,20,1010,100,0.5726652750745416
VaryObservations,DM,vectorized,20,1010,100,0.5698374416679144
VaryObservations,DM,vectorized,20,1010,100,0.5699258828535676
VaryObservations,DM,vectorized,20,1010,100,0.5713479295372963
VaryObservations,DM,vectorized,20,1010,100,0.5698701133951545
VaryObservations,DM,approximate,20,1010,100,0.7604749388992786
VaryObservations,DM,approximate,20,1010,100,0.7621549321338534
VaryObservations,DM,approximate,20,1010,100,0.7610015468671918
VaryObservations,DM,approximate,20,1010,100,0.7609354928135872
VaryObservations,DM,approximate,20,1010,100,0.7599231600761414
VaryObservations,DM,sklar,20,1010,100,0.0032351557165384293
VaryObservations,DM,sklar,20,1010,100,0.0031565073877573013
VaryObservations,DM,sklar,20,1010,100,0.003249015659093857
VaryObservations,DM,sklar,20,1010,100,0.003204056993126869
VaryObservations,DM,sklar,20,1010,100,0.003185451962053776
