blm_balanced_48_1000_136_51_2,aposteriori,DM,lidstone,vectorized,n=1,class_2,196,2,4,598
blm_balanced_48_1000_136_51_2,aposteriori,DM,lidstone,vectorized,n=1,class_3,198,5,2,595
blm_balanced_48_1000_136_51_2,aposteriori,DM,lidstone,vectorized,n=1,class_4,199,0,1,600
blm_balanced_35_1000_15_100_2,None,DM,lidstone,vectorized,n=1,class_1,193,102,7,498
blm_balanced_35_1000_15_100_2,None,DM,lidstone,vectorized,n=1,class_2,87,24,113,576
blm_balanced_35_1000_15_100_2,None,DM,lidstone,vectorized,n=1,class_3,68,21,132,579
blm_balanced_35_1000_15_100_2,None,DM,lidstone,vectorized,n=1,class_4,196,109,4,491
blm_balanced_48_1000_379_2_3,None,pooledDM,lidstone,vectorized,n=1,class_1,200,30,0,570
blm_balanced_48_1000_379_2_3,None,pooledDM,lidstone,vectorized,n=1,class_2,170,1,30,599
blm_balanced_48_1000_379_2_3,None,pooledDM,lidstone,vectorized,n=1,class_3,153,0,47,600
blm_balanced_48_1000_379_2_3,None,pooledDM,lidstone,vectorized,n=1,class_4,200,46,0,554
multinom_balanced_60_1000_379_100_4,empirical,DM,lidstone,vectorized,n=1,class_1,199,1,1,599
multinom_balanced_60_1000_379_100_4,empirical,DM,lidstone,vectorized,n=1,class_2,199,1,1,599
multinom_balanced_60_1000_379_100_4,empirical,DM,lidstone,vectorized,n=1,class_3,197,1,3,599
multinom_balanced_60_1000_379_100_4,empirical,DM,lidstone,vectorized,n=1,class_4,199,3,1,597
multinom_balanced_35_1000_15_2_5,None,DM,lidstone,vectorized,n=1,class_1,93,96,107,504
multinom_balanced_35_1000_15_2_5,None,DM,lidstone,vectorized,n=1,class_2,73,162,127,438
multinom_balanced_35_1000_15_2_5,None,DM,lidstone,vectorized,n=1,class_3,69,96,131,504
multinom_balanced_35_1000_15_2_5,None,DM,lidstone,vectorized,n=1,class_4,114,97,86,503
blm_balanced_22_1000_500_76_2,None,pooledDM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_22_1000_500_76_2,None,pooledDM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_22_1000_500_76_2,None,pooledDM,lidstone,vectorized,n=1,class_3,189,0,11,600
blm_balanced_22_1000_500_76_2,None,pooledDM,lidstone,vectorized,n=1,class_4,200,11,0,589
multinom_balanced_60_1000_15_26_5,None,DM,lidstone,vectorized,n=1,class_1,124,91,76,509
multinom_balanced_60_1000_15_26_5,None,DM,lidstone,vectorized,n=1,class_2,87,92,113,508
multinom_balanced_60_1000_15_26_5,None,DM,lidstone,vectorized,n=1,class_3,103,122,97,478
multinom_balanced_60_1000_15_26_5,None,DM,lidstone,vectorized,n=1,class_4,92,89,108,511
blm_balanced_22_1000_500_51_4,None,BLM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_22_1000_500_51_4,None,BLM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_22_1000_500_51_4,None,BLM,lidstone,vectorized,n=1,class_3,199,0,1,600
blm_balanced_22_1000_500_51_4,None,BLM,lidstone,vectorized,n=1,class_4,200,1,0,599
multinom_balanced_10_1000_15_26_3,None,DM,lidstone,vectorized,n=1,class_1,200,0,0,600
multinom_balanced_10_1000_15_26_3,None,DM,lidstone,vectorized,n=1,class_2,200,0,0,600
multinom_balanced_10_1000_15_26_3,None,DM,lidstone,vectorized,n=1,class_3,200,0,0,600
multinom_balanced_10_1000_15_26_3,None,DM,lidstone,vectorized,n=1,class_4,200,0,0,600
blm_balanced_10_1000_258_76_3,None,BLM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_10_1000_258_76_3,None,BLM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_10_1000_258_76_3,None,BLM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_10_1000_258_76_3,None,BLM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_60_1000_15_51_2,empirical,DM,lidstone,vectorized,n=1,class_1,143,83,57,517
multinom_balanced_60_1000_15_51_2,empirical,DM,lidstone,vectorized,n=1,class_2,81,59,119,541
multinom_balanced_60_1000_15_51_2,empirical,DM,lidstone,vectorized,n=1,class_3,83,88,117,512
multinom_balanced_60_1000_15_51_2,empirical,DM,lidstone,vectorized,n=1,class_4,146,117,54,483
blm_balanced_35_1000_258_26_2,empirical,DM,lidstone,vectorized,n=1,class_1,200,41,0,559
blm_balanced_35_1000_258_26_2,empirical,DM,lidstone,vectorized,n=1,class_2,159,0,41,600
blm_balanced_35_1000_258_26_2,empirical,DM,lidstone,vectorized,n=1,class_3,69,0,131,600
blm_balanced_35_1000_258_26_2,empirical,DM,lidstone,vectorized,n=1,class_4,200,131,0,469
blm_balanced_48_1000_136_2_5,None,pooledDM,lidstone,vectorized,n=1,class_1,198,66,2,534
blm_balanced_48_1000_136_2_5,None,pooledDM,lidstone,vectorized,n=1,class_2,118,9,82,591
blm_balanced_48_1000_136_2_5,None,pooledDM,lidstone,vectorized,n=1,class_3,45,17,155,583
blm_balanced_48_1000_136_2_5,None,pooledDM,lidstone,vectorized,n=1,class_4,200,147,0,453
blm_balanced_60_1000_258_76_1,None,DM,lidstone,vectorized,n=1,class_1,200,3,0,597
blm_balanced_60_1000_258_76_1,None,DM,lidstone,vectorized,n=1,class_2,196,0,4,600
blm_balanced_60_1000_258_76_1,None,DM,lidstone,vectorized,n=1,class_3,189,0,11,600
blm_balanced_60_1000_258_76_1,None,DM,lidstone,vectorized,n=1,class_4,200,12,0,588
multinom_balanced_22_1000_136_100_1,None,BLM,lidstone,vectorized,n=1,class_1,200,13,0,587
multinom_balanced_22_1000_136_100_1,None,BLM,lidstone,vectorized,n=1,class_2,187,0,13,600
multinom_balanced_22_1000_136_100_1,None,BLM,lidstone,vectorized,n=1,class_3,194,0,6,600
multinom_balanced_22_1000_136_100_1,None,BLM,lidstone,vectorized,n=1,class_4,200,6,0,594
multinom_balanced_35_1000_258_100_4,None,pooledDM,lidstone,vectorized,n=1,class_1,199,22,1,578
multinom_balanced_35_1000_258_100_4,None,pooledDM,lidstone,vectorized,n=1,class_2,178,1,22,599
multinom_balanced_35_1000_258_100_4,None,pooledDM,lidstone,vectorized,n=1,class_3,135,0,65,600
multinom_balanced_35_1000_258_100_4,None,pooledDM,lidstone,vectorized,n=1,class_4,200,65,0,535
blm_balanced_10_1000_15_51_3,None,DM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_10_1000_15_51_3,None,DM,lidstone,vectorized,n=1,class_2,200,0,0,600
